case,relative_hour,wind_speed_m_s,b,n,s
BCwave_b2n1s5,25,59.830407959526895,2.0,1,5
BCwave_b2n1s5,26,59.85737686069819,2.0,1,5
BCwave_b2n1s5,27,60.053580917370056,2.0,1,5
BCwave_b2n3,-27,44.3282763249364,2.0,3,0
BCwave_b2n3,-26,44.54847526413307,2.0,3,0
BCwave_b2n3,-25,44.60220298904674,2.0,3,0
BCwave_b2n3,-24,44.10319557308697,2.0,3,0
BCwave_b2n3,-23,44.02539120076356,2.0,3,0
BCwave_b2n3,-22,43.495384843196724,2.0,3,0
BCwave_b2n3,-21,43.80718553482737,2.0,3,0
BCwave_b2n3,-20,43.842559061579024,2.0,3,0
BCwave_b2n3,-19,44.57974607553263,2.0,3,0
BCwave_b2n3,-18,44.29642124613327,2.0,3,0
BCwave_b2n3,-17,43.22383441665955,2.0,3,0
BCwave_b2n3,-16,43.343669078220024,2.0,3,0
BCwave_b2n3,-15,44.363622025599376,2.0,3,0
BCwave_b2n3,-14,45.28236668903687,2.0,3,0
BCwave_b2n3,-13,46.334839024835404,2.0,3,0
BCwave_b2n3,-12,46.355545631753564,2.0,3,0
BCwave_b2n3,-11,46.596115438379904,2.0,3,0
BCwave_b2n3,-10,47.22747328014081,2.0,3,0
BCwave_b2n3,-9,47.032382235265864,2.0,3,0
BCwave_b2n3,-8,47.720647375455364,2.0,3,0
BCwave_b2n3,-7,47.53835091396227,2.0,3,0
BCwave_b2n3,-6,47.85765303734304,2.0,3,0
BCwave_b2n3,-5,48.77842360275472,2.0,3,0
BCwave_b2n3,-4,47.83658117411955,2.0,3,0
BCwave_b2n3,-3,48.07844810846125,2.0,3,0
BCwave_b2n3,-2,48.28340331390417,2.0,3,0
BCwave_b2n3,-1,47.195572048378295,2.0,3,0
BCwave_b2n3,0,47.538354424769096,2.0,3,0
BCwave_b2n3,1,46.75124451866206,2.0,3,0
BCwave_b2n3,2,47.37848348364261,2.0,3,0
BCwave_b2n3,3,46.090193206045974,2.0,3,0
BCwave_b2n3,4,46.83435360358448,2.0,3,0
BCwave_b2n3,5,45.33676912537775,2.0,3,0
BCwave_b2n3,6,45.12142748686084,2.0,3,0
BCwave_b2n3,7,43.88348233817088,2.0,3,0
BCwave_b2n3,8,43.60235981120946,2.0,3,0
BCwave_b2n3,9,42.01018895007121,2.0,3,0
BCwave_b2n3,10,41.25773785296368,2.0,3,0
BCwave_b2n3,11,39.72690794408596,2.0,3,0
BCwave_b2n3,12,38.31230574404988,2.0,3,0
BCwave_b2n3,13,38.60329170831475,2.0,3,0
BCwave_b2n3,14,39.11541627963008,2.0,3,0
BCwave_b2n3,15,39.638267525719364,2.0,3,0
BCwave_b2n3,16,40.0815938782832,2.0,3,0
BCwave_b2n3,17,40.48758506882327,2.0,3,0
BCwave_b2n3,18,40.93093265896605,2.0,3,0
BCwave_b2n3,19,41.3705630847824,2.0,3,0
BCwave_b2n3,20,41.81885779488388,2.0,3,0
BCwave_b2n3,21,42.23037341069676,2.0,3,0
BCwave_b2n3,22,42.514882019080865,2.0,3,0
BCwave_b2n3,23,42.76800305747454,2.0,3,0
BCwave_b2n3,24,42.999424419149015,2.0,3,0
BCwave_b2n3,25,43.11698692488308,2.0,3,0
BCwave_b2n3,26,43.176931952925464,2.0,3,0
BCwave_b2n3,27,43.2587529537203,2.0,3,0
BCwave_b2n3s-5,-27,40.630263709417626,2.0,3,-5
BCwave_b2n3s-5,-26,40.15379445082049,2.0,3,-5
BCwave_b2n3s-5,-25,39.2120526660389,2.0,3,-5
BCwave_b2n3s-5,-24,40.041935759450354,2.0,3,-5
BCwave_b2n3s-5,-23,40.65675058533236,2.0,3,-5
BCwave_b2n3s-5,-22,40.73159680860129,2.0,3,-5
BCwave_b2n3s-5,-21,41.108206981028175,2.0,3,-5
BCwave_b2n3s-5,-20,41.44904498807359,2.0,3,-5
BCwave_b2n3s-5,-19,40.963121423234774,2.0,3,-5
BCwave_b2n3s-5,-18,41.33815770906011,2.0,3,-5
BCwave_b2n3s-5,-17,41.459070464979824,2.0,3,-5
BCwave_b2n3s-5,-16,41.94660469781017,2.0,3,-5
BCwave_b2n3s-5,-15,41.62873504095632,2.0,3,-5
BCwave_b2n3s-5,-14,42.473786406399064,2.0,3,-5
BCwave_b2n3s-5,-13,43.386399859544085,2.0,3,-5
BCwave_b2n3s-5,-12,43.37166295683458,2.0,3,-5
BCwave_b2n3s-5,-11,44.07413114089639,2.0,3,-5
BCwave_b2n3s-5,-10,43.90883853336183,2.0,3,-5
BCwave_b2n3s-5,-9,44.01334221785177,2.0,3,-5
BCwave_b2n3s-5,-8,44.154927682551445,2.0,3,-5
BCwave_b2n3s-5,-7,44.33964440159068,2.0,3,-5
BCwave_b2n3s-5,-6,43.866212267149756,2.0,3,-5
BCwave_b2n3s-5,-5,43.466139005501326,2.0,3,-5
BCwave_b2n3s-5,-4,43.4822087199903,2.0,3,-5
BCwave_b2n3s-5,-3,42.54279558021351,2.0,3,-5
BCwave_b2n3s-5,-2,43.006531770201796,2.0,3,-5
BCwave_b2n3s-5,-1,42.54968623356276,2.0,3,-5
BCwave_b2n3s-5,0,41.82429997800317,2.0,3,-5
BCwave_b2n3s-5,1,41.54389570219954,2.0,3,-5
BCwave_b2n3s-5,2,40.541795909650595,2.0,3,-5
BCwave_b2n3s-5,3,39.87953514563876,2.0,3,-5
BCwave_b2n3s-5,4,39.10010573555076,2.0,3,-5
BCwave_b2n3s-5,5,38.21246245584544,2.0,3,-5
BCwave_b2n3s-5,6,37.56470820191227,2.0,3,-5
BCwave_b2n3s-5,7,36.509782429216685,2.0,3,-5
BCwave_b2n3s-5,8,35.65253746309683,2.0,3,-5
BCwave_b2n3s-5,9,34.85758651933657,2.0,3,-5
BCwave_b2n3s-5,10,34.99039869275598,2.0,3,-5
BCwave_b2n3s-5,11,35.1835137780416,2.0,3,-5
BCwave_b2n3s-5,12,35.35125425631978,2.0,3,-5
BCwave_b2n3s-5,13,35.651722568536464,2.0,3,-5
BCwave_b2n3s-5,14,35.93778088684999,2.0,3,-5
BCwave_b2n3s-5,15,36.12568028151959,2.0,3,-5
BCwave_b2n3s-5,16,36.486020759465035,2.0,3,-5
BCwave_b2n3s-5,17,36.84598412022406,2.0,3,-5
BCwave_b2n3s-5,18,37.15263247351754,2.0,3,-5
BCwave_b2n3s-5,19,37.37116077258242,2.0,3,-5
BCwave_b2n3s-5,20,37.4200936563623,2.0,3,-5
BCwave_b2n3s-5,21,37.48070181464765,2.0,3,-5
BCwave_b2n3s-5,22,37.328867830540915,2.0,3,-5
BCwave_b2n3s-5,23,37.13382666597707,2.0,3,-5
BCwave_b2n3s-5,24,37.061278067153026,2.0,3,-5
BCwave_b2n3s-5,25,37.405818422535305,2.0,3,-5
BCwave_b2n3s-5,26,37.69675037900473,2.0,3,-5
BCwave_b2n3s-5,27,37.875858892358345,2.0,3,-5
BCwave_b2n3s10,-27,38.18768986423711,2.0,3,10
BCwave_b2n3s10,-26,38.54903859296423,2.0,3,10
BCwave_b2n3s10,-25,39.25893600127389,2.0,3,10
BCwave_b2n3s10,-24,40.23901590223628,2.0,3,10
BCwave_b2n3s10,-23,40.646983850592456,2.0,3,10
BCwave_b2n3s10,-22,41.2573946322643,2.0,3,10
BCwave_b2n3s10,-21,41.78906818329283,2.0,3,10
BCwave_b2n3s10,-20,42.62677818263624,2.0,3,10
BCwave_b2n3s10,-19,42.45301021637034,2.0,3,10
BCwave_b2n3s10,-18,43.33886969295903,2.0,3,10
BCwave_b2n3s10,-17,44.29855157599539,2.0,3,10
BCwave_b2n3s10,-16,45.59174098743077,2.0,3,10
BCwave_b2n3s10,-15,46.154054300828854,2.0,3,10
BCwave_b2n3s10,-14,47.57967732752645,2.0,3,10
BCwave_b2n3s10,-13,47.877256652797946,2.0,3,10
BCwave_b2n3s10,-12,48.03002202039167,2.0,3,10
BCwave_b2n3s10,-11,48.96111402272144,2.0,3,10
BCwave_b2n3s10,-10,50.28388886710349,2.0,3,10
BCwave_b2n3s10,-9,51.42216872130163,2.0,3,10
BCwave_b2n3s10,-8,50.72847124071478,2.0,3,10
BCwave_b2n3s10,-7,51.43423853425948,2.0,3,10
BCwave_b2n3s10,-6,53.33201845950509,2.0,3,10
BCwave_b2n3s10,-5,53.1882563672267,2.0,3,10
BCwave_b2n3s10,-4,51.4383162486051,2.0,3,10
BCwave_b2n3s10,-3,54.27528134004578,2.0,3,10
BCwave_b2n3s10,-2,53.720399060956375,2.0,3,10
BCwave_b2n3s10,-1,52.17070029641207,2.0,3,10
BCwave_b2n3s10,0,53.98935143502799,2.0,3,10
BCwave_b2n3s10,1,53.48009114218816,2.0,3,10
BCwave_b2n3s10,2,53.76858638056631,2.0,3,10
BCwave_b2n3s10,3,54.049523468080636,2.0,3,10
BCwave_b2n3s10,4,53.46456732599813,2.0,3,10
BCwave_b2n3s10,5,54.594776673249605,2.0,3,10
BCwave_b2n3s10,6,53.65178953094047,2.0,3,10
BCwave_b2n3s10,7,53.91636464667171,2.0,3,10
BCwave_b2n3s10,8,52.89684620416519,2.0,3,10
BCwave_b2n3s10,9,52.858206544506864,2.0,3,10
BCwave_b2n3s10,10,52.50098947150472,2.0,3,10
BCwave_b2n3s10,11,51.252459297500536,2.0,3,10
BCwave_b2n3s10,12,50.721230045069625,2.0,3,10
BCwave_b2n3s10,13,49.487644342482994,2.0,3,10
BCwave_b2n3s10,14,47.80014007598745,2.0,3,10
BCwave_b2n3s10,15,45.79247604910479,2.0,3,10
BCwave_b2n3s10,16,44.39592517757537,2.0,3,10
BCwave_b2n3s10,17,44.34917737155339,2.0,3,10
BCwave_b2n3s10,18,44.14418489324754,2.0,3,10
BCwave_b2n3s10,19,43.73681401474507,2.0,3,10
BCwave_b2n3s10,20,43.82681161921921,2.0,3,10
BCwave_b2n3s10,21,44.02340369686335,2.0,3,10
BCwave_b2n3s10,22,44.05414136197446,2.0,3,10
BCwave_b2n3s10,23,44.453863477425045,2.0,3,10
BCwave_b2n3s10,24,44.512093001868415,2.0,3,10
BCwave_b2n3s10,25,44.628170128248826,2.0,3,10
BCwave_b2n3s10,26,44.75319502683255,2.0,3,10
BCwave_b2n3s10,27,44.988186837585765,2.0,3,10
BCwave_b2n3s5,-27,42.879176972469686,2.0,3,5
BCwave_b2n3s5,-26,43.29607664713835,2.0,3,5
BCwave_b2n3s5,-25,44.30421386260209,2.0,3,5
BCwave_b2n3s5,-24,44.575806874562645,2.0,3,5
BCwave_b2n3s5,-23,44.829419750114724,2.0,3,5
BCwave_b2n3s5,-22,45.09601704090526,2.0,3,5
BCwave_b2n3s5,-21,44.83272794266978,2.0,3,5
BCwave_b2n3s5,-20,44.64194886973061,2.0,3,5
BCwave_b2n3s5,-19,44.35945400824979,2.0,3,5
BCwave_b2n3s5,-18,44.175059368045886,2.0,3,5
BCwave_b2n3s5,-17,45.39187877814886,2.0,3,5
BCwave_b2n3s5,-16,45.86343018193052,2.0,3,5
BCwave_b2n3s5,-15,47.172853798596485,2.0,3,5
BCwave_b2n3s5,-14,48.171252014107324,2.0,3,5
BCwave_b2n3s5,-13,48.9677350935108,2.0,3,5
BCwave_b2n3s5,-12,49.50036416773035,2.0,3,5
BCwave_b2n3s5,-11,49.827141390913035,2.0,3,5
BCwave_b2n3s5,-10,49.84633001174864,2.0,3,5
BCwave_b2n3s5,-9,50.2383700268738,2.0,3,5
BCwave_b2n3s5,-8,50.81709046883407,2.0,3,5
BCwave_b2n3s5,-7,50.949144414403676,2.0,3,5
BCwave_b2n3s5,-6,50.787680178373975,2.0,3,5
BCwave_b2n3s5,-5,51.94370991374178,2.0,3,5
BCwave_b2n3s5,-4,52.048966594523144,2.0,3,5
BCwave_b2n3s5,-3,51.370495391255574,2.0,3,5
BCwave_b2n3s5,-2,52.28109824514783,2.0,3,5
BCwave_b2n3s5,-1,51.59978794151631,2.0,3,5
BCwave_b2n3s5,0,51.53178511509392,2.0,3,5
BCwave_b2n3s5,1,52.07441825181939,2.0,3,5
BCwave_b2n3s5,2,50.393043089581155,2.0,3,5
BCwave_b2n3s5,3,51.456198773435176,2.0,3,5
BCwave_b2n3s5,4,50.138421364646,2.0,3,5
BCwave_b2n3s5,5,51.13169020068863,2.0,3,5
BCwave_b2n3s5,6,49.647942933398255,2.0,3,5
BCwave_b2n3s5,7,50.89846677874128,2.0,3,5
BCwave_b2n3s5,8,49.400741894063664,2.0,3,5
BCwave_b2n3s5,9,49.70043376389397,2.0,3,5
BCwave_b2n3s5,10,48.55688935895179,2.0,3,5
BCwave_b2n3s5,11,47.117647499239254,2.0,3,5
BCwave_b2n3s5,12,46.196558176762316,2.0,3,5
BCwave_b2n3s5,13,44.4611476693977,2.0,3,5
BCwave_b2n3s5,14,43.094398252594054,2.0,3,5
BCwave_b2n3s5,15,41.79586011635313,2.0,3,5
BCwave_b2n3s5,16,41.715084348624806,2.0,3,5
BCwave_b2n3s5,17,41.79078817571084,2.0,3,5
BCwave_b2n3s5,18,42.07003859717462,2.0,3,5
BCwave_b2n3s5,19,42.387824591233645,2.0,3,5
BCwave_b2n3s5,20,42.68267277613487,2.0,3,5
BCwave_b2n3s5,21,42.875981072292205,2.0,3,5
BCwave_b2n3s5,22,43.3443140825009,2.0,3,5
BCwave_b2n3s5,23,43.975821053200946,2.0,3,5
BCwave_b2n3s5,24,44.63384933243535,2.0,3,5
BCwave_b2n3s5,25,45.167125232336915,2.0,3,5
BCwave_b2n3s5,26,45.64516530898954,2.0,3,5
BCwave_b2n3s5,27,46.164298622609195,2.0,3,5
BCwave_b2n6,-27,36.74552379455205,2.0,6,0
BCwave_b2n6,-26,37.07242916795147,2.0,6,0
BCwave_b2n6,-25,36.93082963367646,2.0,6,0
BCwave_b2n6,-24,37.098463251584135,2.0,6,0
BCwave_b2n6,-23,37.271176968416235,2.0,6,0
BCwave_b2n6,-22,36.92297558237686,2.0,6,0
BCwave_b2n6,-21,36.01154653883022,2.0,6,0
BCwave_b2n6,-20,36.87731347275852,2.0,6,0
BCwave_b2n6,-19,37.48251017643208,2.0,6,0
BCwave_b2n6,-18,37.51376421481513,2.0,6,0
BCwave_b2n6,-17,37.94504634742388,2.0,6,0
BCwave_b2n6,-16,38.322190786227225,2.0,6,0
BCwave_b2n6,-15,37.95814284808928,2.0,6,0
BCwave_b2n6,-14,38.98083476371796,2.0,6,0
BCwave_b2n6,-13,39.91858453795975,2.0,6,0
BCwave_b2n6,-12,39.832292411099395,2.0,6,0
BCwave_b2n6,-11,40.73557786988224,2.0,6,0
BCwave_b2n6,-10,40.98824125194492,2.0,6,0
BCwave_b2n6,-9,41.29171353045451,2.0,6,0
BCwave_b2n6,-8,40.7925174685837,2.0,6,0
BCwave_b2n6,-7,41.06152803787634,2.0,6,0
BCwave_b2n6,-6,41.05406560022758,2.0,6,0
BCwave_b2n6,-5,40.203658812218805,2.0,6,0
BCwave_b2n6,-4,40.22725599081122,2.0,6,0
BCwave_b2n6,-3,40.21363822976162,2.0,6,0
BCwave_b2n6,-2,39.54178867017381,2.0,6,0
BCwave_b2n6,-1,39.76177731610405,2.0,6,0
BCwave_b2n6,0,39.70339968435681,2.0,6,0
BCwave_b2n6,1,39.05028880590871,2.0,6,0
BCwave_b2n6,2,38.924535114172315,2.0,6,0
BCwave_b2n6,3,37.92922496869671,2.0,6,0
BCwave_b2n6,4,37.7863790283215,2.0,6,0
BCwave_b2n6,5,36.95639015512064,2.0,6,0
BCwave_b2n6,6,36.53156282798872,2.0,6,0
BCwave_b2n6,7,35.662592648664,2.0,6,0
BCwave_b2n6,8,35.216529808892986,2.0,6,0
BCwave_b2n6,9,34.46025632391133,2.0,6,0
BCwave_b2n6,10,33.903338251411895,2.0,6,0
BCwave_b2n6,11,33.24841275889867,2.0,6,0
BCwave_b2n6,12,32.83964884469123,2.0,6,0
BCwave_b2n6,13,32.47264390976158,2.0,6,0
BCwave_b2n6,14,32.19043417435295,2.0,6,0
BCwave_b2n6,15,32.00957498815065,2.0,6,0
BCwave_b2n6,16,32.09253823936517,2.0,6,0
BCwave_b2n6,17,32.16814234255527,2.0,6,0
BCwave_b2n6,18,32.23263556246916,2.0,6,0
BCwave_b2n6,19,32.286796912297184,2.0,6,0
BCwave_b2n6,20,32.3165533928099,2.0,6,0
BCwave_b2n6,21,32.33939946261963,2.0,6,0
BCwave_b2n6,22,32.39696161222209,2.0,6,0
BCwave_b2n6,23,32.932228061512006,2.0,6,0
BCwave_b2n6,24,33.311443615947546,2.0,6,0
BCwave_b2n6,25,33.88503521235671,2.0,6,0
BCwave_b2n6,26,34.466631121646465,2.0,6,0
BCwave_b2n6,27,34.987660067734986,2.0,6,0
BCwave_b2n6s10,-27,42.451664800578904,2.0,6,10
BCwave_b2n6s10,-26,42.103921827662305,2.0,6,10
BCwave_b2n6s10,-25,41.98102231491062,2.0,6,10
BCwave_b2n6s10,-24,42.34701595455628,2.0,6,10
BCwave_b2n6s10,-23,42.82397399921039,2.0,6,10
BCwave_b2n6s10,-22,42.48705061954608,2.0,6,10
BCwave_b2n6s10,-21,41.48084956676138,2.0,6,10
BCwave_b2n6s10,-20,40.791991504311355,2.0,6,10
BCwave_b2n6s10,-19,40.778681413966574,2.0,6,10
BCwave_b2n6s10,-18,40.53210567573781,2.0,6,10
BCwave_b2n6s10,-17,40.70439898322471,2.0,6,10
BCwave_b2n6s10,-16,41.09277677149241,2.0,6,10
BCwave_b2n6s10,-15,41.153580359731116,2.0,6,10
BCwave_b2n6s10,-14,41.36063934535057,2.0,6,10
BCwave_b2n6s10,-13,42.43035989831441,2.0,6,10
BCwave_b2n6s10,-12,43.7567525968287,2.0,6,10
BCwave_b2n6s10,-11,44.70714391081848,2.0,6,10
BCwave_b2n6s10,-10,46.84869394180262,2.0,6,10
BCwave_b2n6s10,-9,47.02743625124422,2.0,6,10
BCwave_b2n6s10,-8,46.163233129869035,2.0,6,10
BCwave_b2n6s10,-7,46.03194815666903,2.0,6,10
BCwave_b2n6s10,-6,46.93870239517475,2.0,6,10
BCwave_b2n6s10,-5,45.80124319858317,2.0,6,10
BCwave_b2n6s10,-4,45.88951971578673,2.0,6,10
BCwave_b2n6s10,-3,46.646573034130945,2.0,6,10
BCwave_b2n6s10,-2,45.225450948183486,2.0,6,10
BCwave_b2n6s10,-1,46.08371970377538,2.0,6,10
BCwave_b2n6s10,0,45.91520574707658,2.0,6,10
BCwave_b2n6s10,1,45.73312024636364,2.0,6,10
BCwave_b2n6s10,2,46.21655480435652,2.0,6,10
BCwave_b2n6s10,3,44.906264435617,2.0,6,10
BCwave_b2n6s10,4,45.805413690487086,2.0,6,10
BCwave_b2n6s10,5,45.104269733179194,2.0,6,10
BCwave_b2n6s10,6,45.25879860442778,2.0,6,10
BCwave_b2n6s10,7,44.424703007172106,2.0,6,10
BCwave_b2n6s10,8,43.91113030906313,2.0,6,10
BCwave_b2n6s10,9,42.8597255243733,2.0,6,10
BCwave_b2n6s10,10,41.86928676533021,2.0,6,10
BCwave_b2n6s10,11,40.96104028180151,2.0,6,10
BCwave_b2n6s10,12,40.437485924055466,2.0,6,10
BCwave_b2n6s10,13,38.76926771760883,2.0,6,10
BCwave_b2n6s10,14,37.41800195361573,2.0,6,10
BCwave_b2n6s10,15,37.203367499064164,2.0,6,10
BCwave_b2n6s10,16,37.347066897381765,2.0,6,10
BCwave_b2n6s10,17,37.45034511053709,2.0,6,10
BCwave_b2n6s10,18,37.59967930242835,2.0,6,10
BCwave_b2n6s10,19,37.76951877580934,2.0,6,10
BCwave_b2n6s10,20,37.890231164711004,2.0,6,10
BCwave_b2n6s10,21,38.12829145987908,2.0,6,10
BCwave_b2n6s10,22,38.419096229123646,2.0,6,10
BCwave_b2n6s10,23,38.682101193780106,2.0,6,10
BCwave_b2n6s10,24,38.8929263762252,2.0,6,10
BCwave_b2n6s10,25,39.14052840344384,2.0,6,10
BCwave_b2n6s10,26,39.518231285292984,2.0,6,10
BCwave_b2n6s10,27,39.93574310424378,2.0,6,10
BCwave_b2n6s5,-27,40.635517168591534,2.0,6,5
BCwave_b2n6s5,-26,40.38671563264244,2.0,6,5
BCwave_b2n6s5,-25,40.96592980411341,2.0,6,5
BCwave_b2n6s5,-24,40.96405658691396,2.0,6,5
BCwave_b2n6s5,-23,41.692388713074955,2.0,6,5
BCwave_b2n6s5,-22,41.650704017968366,2.0,6,5
BCwave_b2n6s5,-21,40.84554939481602,2.0,6,5
BCwave_b2n6s5,-20,40.49408989073035,2.0,6,5
BCwave_b2n6s5,-19,39.8648390035068,2.0,6,5
BCwave_b2n6s5,-18,38.60520105833265,2.0,6,5
BCwave_b2n6s5,-17,38.16336864880418,2.0,6,5
BCwave_b2n6s5,-16,39.887828290408876,2.0,6,5
BCwave_b2n6s5,-15,40.930966043390555,2.0,6,5
BCwave_b2n6s5,-14,42.519411454290214,2.0,6,5
BCwave_b2n6s5,-13,43.00084914993228,2.0,6,5
BCwave_b2n6s5,-12,42.45704175462676,2.0,6,5
BCwave_b2n6s5,-11,42.977682874808856,2.0,6,5
BCwave_b2n6s5,-10,44.18481370410462,2.0,6,5
BCwave_b2n6s5,-9,44.247514896792595,2.0,6,5
BCwave_b2n6s5,-8,44.204696816387546,2.0,6,5
BCwave_b2n6s5,-7,44.28827923587535,2.0,6,5
BCwave_b2n6s5,-6,44.716982230090174,2.0,6,5
BCwave_b2n6s5,-5,43.42306657141091,2.0,6,5
BCwave_b2n6s5,-4,43.55240834554057,2.0,6,5
BCwave_b2n6s5,-3,44.38684909627811,2.0,6,5
BCwave_b2n6s5,-2,42.66150897235911,2.0,6,5
BCwave_b2n6s5,-1,43.32110889877456,2.0,6,5
BCwave_b2n6s5,0,43.408226828906116,2.0,6,5
BCwave_b2n6s5,1,42.74259233093979,2.0,6,5
BCwave_b2n6s5,2,43.029508895137894,2.0,6,5
BCwave_b2n6s5,3,41.6211305984815,2.0,6,5
BCwave_b2n6s5,4,41.759980285678424,2.0,6,5
BCwave_b2n6s5,5,40.72449591717877,2.0,6,5
BCwave_b2n6s5,6,40.50687184861724,2.0,6,5
BCwave_b2n6s5,7,39.31170786808622,2.0,6,5
BCwave_b2n6s5,8,39.14535022888975,2.0,6,5
BCwave_b2n6s5,9,37.754556730418436,2.0,6,5
BCwave_b2n6s5,10,37.313411395624996,2.0,6,5
BCwave_b2n6s5,11,36.02491519553319,2.0,6,5
BCwave_b2n6s5,12,35.13662365714495,2.0,6,5
BCwave_b2n6s5,13,35.166501254247194,2.0,6,5
BCwave_b2n6s5,14,35.513425975527994,2.0,6,5
BCwave_b2n6s5,15,35.8514736341646,2.0,6,5
BCwave_b2n6s5,16,36.13733697804655,2.0,6,5
BCwave_b2n6s5,17,36.24710740511212,2.0,6,5
BCwave_b2n6s5,18,36.16693257351902,2.0,6,5
BCwave_b2n6s5,19,36.05186328514314,2.0,6,5
BCwave_b2n6s5,20,35.90416016437057,2.0,6,5
BCwave_b2n6s5,21,36.14480373338824,2.0,6,5
BCwave_b2n6s5,22,36.427497327079365,2.0,6,5
BCwave_b2n6s5,23,36.74994086906758,2.0,6,5
BCwave_b2n6s5,24,37.08065744595061,2.0,6,5
BCwave_b2n6s5,25,37.415307512123846,2.0,6,5
BCwave_b2n6s5,26,37.77575764367598,2.0,6,5
BCwave_b2n6s5,27,38.17982551961678,2.0,6,5
